carID,price
89856,9631.257861625534
106581,24343.165926679398
80886,13855.020532838316
100174,15723.823720075476
81376,23892.50867782015
85391,10402.309368043394
82175,14452.623103403364
95250,15464.23124501592
85071,5000.738855759801
96210,17295.979601477913
80317,26833.657470163485
92731,22319.616377964016
107704,15426.79844860592
98302,7347.061806963446
107055,22324.5125000094
94621,42848.87748515321
91709,21380.358237742857
98193,45372.38213394142
76189,17068.113754284084
86871,13711.307474057003
102917,6767.501313755864
90923,27459.700645411915
101603,10115.483309332481
94196,21151.386410384453
85174,15904.354632426164
103370,12427.132100780422
107877,15080.71595513574
79567,14473.761282084286
90091,9750.99361824655
76169,12564.320816733112
98708,10695.12176268353
107347,21749.16324425106
89583,9341.208208450606
101591,12073.873669624882
92160,15686.64953606831
99676,11786.070271765202
85354,17860.275065377315
81900,11412.21972289029
80345,22667.671582298914
78509,31365.620915554802
100872,9902.991496961558
95087,27377.905632133872
86027,16339.484315015567
89135,13541.32519601016
80557,27066.559596350584
108092,20474.10740060475
102672,15366.234713876014
83022,8262.309175806202
78398,19104.59382614188
95889,30140.184199076106
81117,51090.459394206795
93730,19425.036401090736
101380,9598.890912165254
81772,27785.15682952681
85304,11297.31755409301
86107,5636.830789591887
88696,15273.401405335806
104350,20514.451501960204
87331,12484.75053144673
85206,15992.663100899295
107445,25701.233207766145
106539,29225.649535090386
98712,21081.567242738
96875,12612.069333442769
108464,22006.135817237093
99890,7008.77009791748
87771,16843.43022439672
79442,19258.925120687854
84170,10677.431251422791
103045,15645.675922950282
101544,3621.622113123719
77350,10508.268220290922
89225,14623.251375426864
79565,55330.387692865945
82849,10164.836210621761
94360,20447.768862193843
103040,7110.831650799235
105101,39048.65321988118
97077,11358.741306393218
98674,12983.812044084903
93447,28856.665165843395
84951,19800.864752757483
91953,9703.771176206104
102101,8445.766167086073
92604,30918.417665780256
89010,9239.312096445172
102729,10052.177940693204
88024,9652.64624713358
104367,11542.692589112223
101230,10686.081998599255
82524,19810.14610856477
95279,46970.613057906354
106098,12516.296198880636
89749,8768.267837435378
101277,5971.033146591793
108016,27584.3704900263
81259,25559.133643632318
97434,20611.117127626392
105289,30165.96709208305
103379,10007.60095133655
78317,26854.91449228966
104166,19152.594984380976
106660,31694.33288390122
107490,11825.40833252924
90684,13759.471675264575
90032,6672.542369174224
79481,19947.531799506905
102524,9015.269799225904
100778,15848.658529734468
77810,14725.126905564124
98979,13579.582755897754
76558,16979.293548391743
94550,22372.837644808482
107246,6216.183081915555
77429,25753.69948940417
