carID,price
89856,9783.186599008932
106581,23853.891784120126
80886,13161.705344290263
100174,16830.67858850453
81376,23506.70681776186
85391,10383.275208246549
82175,14331.600437805353
95250,14840.669241428406
85071,5211.290277303039
96210,16965.765815962597
80317,27272.69524392743
92731,21988.99666224509
107704,14210.69221906069
98302,7271.067773512455
107055,22262.047019751095
94621,41923.256225046614
91709,20641.658747183294
98193,48634.69827343314
76189,16689.42803124401
86871,13746.4757706489
102917,6885.845219856925
90923,26835.202336367485
101603,10501.475374103351
94196,21188.932935375084
85174,16098.770445208875
103370,12542.645913901824
107877,15007.952103514635
79567,14311.999843338632
90091,9660.54921871286
76169,12411.088755506353
98708,10792.803861077902
107347,21099.09085568296
89583,9114.575153045167
101591,12088.94744424362
92160,15473.019544532659
99676,11812.448624107916
85354,17660.79549054088
81900,11510.636327227408
80345,22544.095768326373
78509,31495.2421083511
100872,9987.000121288127
95087,27181.522778824918
86027,16409.300060313988
89135,13551.19362869772
80557,27002.533378534175
108092,19865.886826095943
102672,16624.607007249288
83022,8369.249838343261
78398,18890.714944537376
95889,30038.445910914696
81117,47603.86301049149
93730,19510.186248020964
101380,9614.6145276695
81772,27863.979691279805
85304,11310.161025909449
86107,5673.323401643533
88696,15925.305624277982
104350,20416.194376438223
87331,12842.876222343431
85206,16045.44114026087
107445,25308.494853952896
106539,29461.83353692749
98712,20778.741555840763
96875,13201.0860811994
108464,21859.49671700947
99890,7092.8957518145035
87771,17089.128763498986
79442,19526.858538352906
84170,10650.425870215886
103045,15643.420173137425
101544,3660.095457889269
77350,10497.52101631656
89225,14940.48517029231
79565,54253.316231179335
82849,9833.758362053042
94360,19913.075951652496
103040,7110.227001851954
105101,39490.269376172684
97077,11442.899385169689
98674,12657.117778921482
93447,27690.929933997926
84951,19773.908072207876
91953,9465.618676889233
102101,8430.993314406172
92604,30389.555973122962
89010,8794.643124392434
102729,10258.388759733263
88024,9841.861274287341
104367,11603.022289445164
101230,10474.138271479545
82524,19882.975034206538
95279,48815.45961230576
106098,12570.881027355226
89749,8863.527860068074
101277,6008.91390700527
108016,26947.377220906084
81259,25865.37943622673
97434,21282.439348119016
105289,29519.75662887388
103379,9965.648044306265
78317,27490.271537190896
104166,18985.558897773448
106660,31881.831999382164
107490,11455.148578008037
90684,13902.502273966067
90032,6615.195373259493
79481,19505.28020552722
102524,9132.141888471173
100778,17188.124243740724
77810,15310.725549364313
98979,13279.918354888843
76558,17116.966959648427
94550,21769.72492361896
107246,6317.801912463666
77429,25741.153527845792
106105,12373.17802371407
105213,9933.040350385761
102747,14396.692794524146
104958,16344.295523927647
96036,17076.389915922064
92310,23253.413268837547
100837,7197.206255017261
82858,11203.59198458478
90119,10204.83984492679
77304,23403.932976802127
89011,11173.895540358446
84623,17061.63407170247
99665,22932.650945127705
100592,9909.274171358458
82623,10564.651304293218
92035,18112.950832502138
84305,10701.567708140417
92903,7154.809591598998
93398,19194.04213917389
108067,16873.613047259794
85062,7892.131631807409
81727,40326.3610462586
95637,9575.806909827508
89690,8197.74739925598
83240,17877.727437196863
89711,10687.592433490703
96945,10357.637578839553
104924,23108.333418138667
79633,21048.18146690133
89582,4408.9316945385435
98080,7006.380028183204
85992,6527.625017746196
86712,12702.892219337578
105767,12587.87679658758
100590,9036.896804603319
104574,15950.548384824944
97246,12793.45828374409
78141,18203.477196581753
91590,28299.137029503872
80767,14513.128058966404
100344,15165.815145326253
88987,21147.223650267522
96479,17934.44958324524
90598,8688.194664475692
83880,7925.989019898929
86802,15712.876224915246
103078,15641.645588249032
84736,9137.34093951285
84196,3286.2187442005397
102062,10212.716381077456
90110,6461.540559956705
102907,11214.63785633283
81776,24729.96424117911
102431,6304.646572626458
80442,14495.307006634823
78656,26474.641371721496
78537,35342.375495128625
102511,9236.371488196526
93612,19838.768981040288
99284,7527.148856080406
96315,16165.238896636562
94305,37986.89302125813
100636,11160.533947335634
81816,16137.047402381548
100352,15951.845818473566
101476,10314.9534975315
93392,34697.69568933046
93995,22298.767291773653
94261,32094.746670335786
89117,15460.871218736338
86506,2318.0689875479006
88456,5810.383404000373
84134,10787.296060196803
81088,12456.818577976042
103960,11055.541284986724
84925,13323.415993991108
97306,10169.989643747504
83752,7447.415924111308
100696,5737.972765191738
76472,11840.078359342819
101128,14025.593499614437
105932,14316.827029318007
86416,8207.824703643699
79616,26237.390500773927
83395,14583.521674818505
88734,11537.639510191322
106676,17530.707146453595
102442,10213.662970597365
88761,17904.824117451917
79708,27110.1132223196
96808,19109.074340057854
103755,9435.236878435788
86273,17228.298785659714
97635,28824.062118799746
80797,25505.706245080666
108000,16112.803738070279
95126,36627.986942529256
105187,31803.03014428502
81613,20669.791997928598
103906,7083.272829373021
105729,7580.142338965751
100637,15393.410646186123
82861,7493.823688167105
107823,17249.358532804592
85274,13703.624932161678
88926,14257.521905849117
87871,10542.755299346878
97970,6829.180057669829
98044,8855.351755938093
90277,8690.167607526364
85647,13183.248162098218
107447,17978.678735601767
79418,8020.3188764435945
80383,27075.46961150368
79894,19022.784883417367
105875,6876.982104373027
86032,11076.11917164279
104423,14852.117263966322
78437,14284.596741400232
79480,17439.553289759617
89973,5641.6844852247805
94007,26915.028776381238
93952,14353.840900540225
84548,4000.0727455251363
97885,10599.335716235108
86571,10192.824531869383
77839,36957.313604446
102201,5939.853831904905
98731,7078.979833938682
82395,17298.818169753755
76816,34520.918427017285
97956,9143.28964532482
